bug_id,summary,description,method,bug_report_url,commit_url,commit_id,pre_commit_id,commit_time,is_bias
791,Wrong text in error dialog,"M5

I tried to synchronize my workspace with the Eclipse repository but had my firewall block all 
outgoing connections.
I got an error dialog still showing some unexpanded '{x}' 
See attachment","['tomcat.java.org.apache.jasper.compiler.Validator-checkXmlAttributes(Node.CustomTag,Node.JspAttribute[],Hashtable<String,Object>)', 'tomcat.java.org.apache.jasper.compiler.Validator-visit(Node.UninterpretedTag)']",https://bugs.eclipse.org/bugs/show_bug.cgi?id=47331,https://github.com/apache/tomcat/commit/f3b04b4,f3b04b4529aa286dc9412e1aa43dcef87ada2cc5,6453fa99f82dc89e6303204e068f33b8f24c8df0,2009-11-02 00:30:55,not localized
790,"[Compiler] x && false evaluates to ""true""","Build 3.0M5+ JDTCore HEAD from 20031202

When running the following program, it will print FAILED, though it should have 
succeeded.

public class X  {

    public static void main(String args[]) {
		boolean b = true;
		b = b && false;                 
		if (b) {
			System.out.println(""FAILED"");
		} else {
			System.out.println(""SUCCESS"");
		}
    }
}

Problem is due to compiler misoptimizing expression 'b && false'",['tomcat.java.org.apache.catalina.startup.Bootstrap-main(String)'],https://bugs.eclipse.org/bugs/show_bug.cgi?id=47881,https://github.com/apache/tomcat/commit/3ef0f21,3ef0f2178a17c789b9c74a1eb87ea66511345341,600443618ad003148e754035ae9bfa0d17220ba3,2009-11-02 11:00:01,fully localized
789,Expose dialogs for creating classpath entries,"This is a request to provide non-internal access to the dialogs used to create 
classpath entries within the JDT UI. These would be simple dialogs or perhaps 
even just helper methods (e.g. IClasspathEntry[] showExternalJARDialog(Shell 
shell)) that could be used to present the user with the same dialogs and 
return a classpath entry. Specifically, the dialogs that appear by clicking on 
the following buttons on the Java Build Path properties, Libraries tab:
  Add JARs...
  Add External JARs...
  Add Variable..
  Add Library...
  Add Class Folder...

Exposing these dialogs would allow downstream JDT users to create and edit 
classpath entries outside of the regular JDT dialogs. For instance, providing 
a UI to set a server's classpath in an editor.

Currently, this is done by duplicating the dialogs. Maintenance of duplicate 
dialogs is an issue, as well as a usability problem since the dialogs are 
inevitably different.",['tomcat.java.org.apache.catalina.startup.Catalina-usage()'],https://bugs.eclipse.org/bugs/show_bug.cgi?id=48104,https://github.com/apache/tomcat/commit/481cfe9,481cfe9bf8fe91eb11befbbec8210fff0175bcb1,d9247c83059c00950575874ab43826fc745955a8,2009-11-03 00:14:11,not localized
788,Review InternalPlatform.handleException,This method catches and discards Throwable.  It needs to be cleaned up.,"['tomcat.java.org.apache.catalina.startup.Bootstrap-stopServer()', 'tomcat.java.org.apache.catalina.startup.Bootstrap-stopServer(String[])']",https://bugs.eclipse.org/bugs/show_bug.cgi?id=48102,https://github.com/apache/tomcat/commit/c060034,c060034cbd4f3856af13869850f25299962db6a9,481cfe9bf8fe91eb11befbbec8210fff0175bcb1,2009-11-03 00:16:42,not localized
787,[RCP] New and Import wizards lose selection,"I2031119

1. In the Package Explorer: select a Java project or folder inside a Java project
2. Import...
3. Select any import (e.g. from ZIP)
==> the container (Into folder:) is not set

This works using the Navigator or a non-Java project.

Other scenario:
Select a project and add a simple folder
==> you have to select the project again.

Maybe it is not a major bug but it is very annoying and it look like a (RCP?)
regression.","['tomcat.java.org.apache.catalina.valves.JDBCAccessLogValve-invoke(Request,Response)', 'tomcat.java.org.apache.catalina.ant.jmx.JMXAccessorTask-accessJMXConnection(Project,String,String,String,String,String,String)', 'tomcat.java.org.apache.tomcat.util.net.NioBlockingSelector-run()']",https://bugs.eclipse.org/bugs/show_bug.cgi?id=46947,https://github.com/apache/tomcat/commit/6908b18,6908b18c91e58d3b004116465e77c150a698d77b,e156f85ae8d934b6569643806292795067543a58,2009-11-04 00:54:02,not localized
786,Source code not always found in debugger,"This report includes a description of my setup, a description of the problem, 
a description of the source of the problem, and a description of two possible 
solutions.

SETUP: My setup is a little complex.  I think that most of this is irrelevent, 
but I'm including it all just in case.

I'm running Eclipse 2.1.2 with CDT 1.2 on Windows XP.  I have a current cygwin 
installation (as of 2003-12-4) and prc-tools 2.3 installed (< http://prc -
tools.sf.net>).  I'm running from a drive (K:) that's mapped to my Documents 
directory (C:\Documents and Settings\Keith Rollin.PALMSOURCE\My Documents).  
My workspace (K:\Projects\Eclipse\plugins) is outside of my Eclipse directory 
(K:\Downloads\eclipse\2.1.2\eclipse).  I launch Eclipse with a shortcut that 
specifies the following command line: K:\Downloads\eclipse\2.1.2
\eclipse\eclipse.exe -data k:\Projects\Eclipse\plugins.  My runtime workspace 
is in the normal location relative to the main workspace 
(K:\Projects\Eclipse\runtime-workspace).  I am using the Eclipse for Palm OS 
plugin (< http://www.redfelineninja.dsl.pipex.com/software.html >) to debug Palm 
applications.  Because I'm developing extensions, most of my debugging is in a 
runtime IDE.  The problem I describe occurs both in the runtime IDE as well as 
the host IDE.

PROBLEM: The problem is that source files are not always found in the 
debugger.  Assume that I've developed a Palm application, have launched under 
the control of the Palm OS Emulator and the m68k-palmos-gdb debugger that 
comes with prc-tools, and that my Palm application has crashed and that I'm 
looking at a stack crawl in the debugger.  Clicking on a stack frame that 
corresponds to a function in my application results in a page saying that the 
source file cannot be found.

SOURCE: I think I've traced the problem to a couple of methods in 
CSourceLocator.  findFileByAbsolutePath() is given the path of a file to look 
for.  As part of its operation, it creates a File on that path, calls 
File.getCanonicalPath, and then passes the result to CSourceLocator.findFile
().  findFile iterates over all project members, looking for an IFile that has 
the same path.

The problem is that findFileByAbsolutePath is given a path where the drive 
letter is lower-case.  findFile also generates project item paths where the 
drive letter is lower-case.  However, the call to getCanonicalPath converts 
the lower-case drive letter to an upper-case drive letter, cause the strict 
string match between the target path and the project item paths to fail.

Eventually, it occurred to me that the paths being generated had a lower-case 
drive letter because I'd specified a lower-case drive letter in the command 
line in the shortcut I use to launch Eclipse.  Changing that, and changing the 
path to the runtime-workspace in my launch configuration (which appears to 
have been generated from the path I'd specified in the shortcut) fixed the 
problem.

As an interesting workaround, I also noticed that the source files could be 
found if my project was not in the workspace directory (that is, when I'd 
imported an existing project into my workspace from another location on my 
hard drive without actually copying the files into my workspace).  I never 
bothered to track down why this was so.

SOLUTION: One obvious fix to this problem would be to make more use of 
getCanonicalPath, thus generating consistant paths that could be compared 
against each other.  However, I have another suggestion.  While tracking down 
this bug, I noticed that the source-locator routines were given a simple file 
name (no path information), and were asked to find a file with that name in 
the project.  The algorithm used to perform this search involved iterating 
over the project, prefixing the file name with every possible path in the 
project, and then iterating over the project again looking for a file with 
that full path.  It seems to me that a much simpler approach would be to 
iterate over the project, and for each IFile, to see if the file name (without 
the path) matched the simple file name that was passed to the source locator.","['tomcat.java.org.apache.catalina.startup.Embedded-initNaming()', 'tomcat.java.org.apache.catalina.startup.Embedded-isRedirectStreams()']",https://bugs.eclipse.org/bugs/show_bug.cgi?id=48118,https://github.com/apache/tomcat/commit/ae16eb2,ae16eb25493f2aad6f9936a807411a97941a5b2f,946fb2eaa1946ef67de9b202fabac1faf78f282d,2009-11-04 13:13:41,not localized
785,[Navigator] file icons are not updated when file associations are modified.,"I20031203

1. launch Eclipse on a new workspace
2. create a project
3. create a file named 'test1.xml'
The new file is displayed with the default (text) file icon.
4. associate '*.xml' files to the ant editor in
window>preferences>workbench>file associations
5. create a file named 'test2.xml'
The new file is displayed with the ant file icon, test1.xml is still displayed
with the default file icon.

Closing/re-opening the view solves the problem.","['tomcat.java.org.apache.catalina.startup.HostConfig-getXmlNamespaceAware()', 'tomcat.java.org.apache.catalina.startup.HostConfig-setXmlNamespaceAware(boolean)', 'tomcat.java.org.apache.catalina.startup.HostConfig-isDeployed(String)', 'tomcat.java.org.apache.catalina.startup.HostConfig-manageApp(Context)', 'tomcat.java.org.apache.catalina.startup.HostConfig-unmanageApp(String)']",https://bugs.eclipse.org/bugs/show_bug.cgi?id=48119,https://github.com/apache/tomcat/commit/07e5982,07e598232722c1a8562f25e4a4dd2132c360bca8,ae16eb25493f2aad6f9936a807411a97941a5b2f,2009-11-04 13:26:33,not localized
784,Source code not always found in debugger,"This report includes a description of my setup, a description of the problem, 
a description of the source of the problem, and a description of two possible 
solutions.

SETUP: My setup is a little complex.  I think that most of this is irrelevent, 
but I'm including it all just in case.

I'm running Eclipse 2.1.2 with CDT 1.2 on Windows XP.  I have a current cygwin 
installation (as of 2003-12-4) and prc-tools 2.3 installed (< http://prc -
tools.sf.net>).  I'm running from a drive (K:) that's mapped to my Documents 
directory (C:\Documents and Settings\Keith Rollin.PALMSOURCE\My Documents).  
My workspace (K:\Projects\Eclipse\plugins) is outside of my Eclipse directory 
(K:\Downloads\eclipse\2.1.2\eclipse).  I launch Eclipse with a shortcut that 
specifies the following command line: K:\Downloads\eclipse\2.1.2
\eclipse\eclipse.exe -data k:\Projects\Eclipse\plugins.  My runtime workspace 
is in the normal location relative to the main workspace 
(K:\Projects\Eclipse\runtime-workspace).  I am using the Eclipse for Palm OS 
plugin (< http://www.redfelineninja.dsl.pipex.com/software.html >) to debug Palm 
applications.  Because I'm developing extensions, most of my debugging is in a 
runtime IDE.  The problem I describe occurs both in the runtime IDE as well as 
the host IDE.

PROBLEM: The problem is that source files are not always found in the 
debugger.  Assume that I've developed a Palm application, have launched under 
the control of the Palm OS Emulator and the m68k-palmos-gdb debugger that 
comes with prc-tools, and that my Palm application has crashed and that I'm 
looking at a stack crawl in the debugger.  Clicking on a stack frame that 
corresponds to a function in my application results in a page saying that the 
source file cannot be found.

SOURCE: I think I've traced the problem to a couple of methods in 
CSourceLocator.  findFileByAbsolutePath() is given the path of a file to look 
for.  As part of its operation, it creates a File on that path, calls 
File.getCanonicalPath, and then passes the result to CSourceLocator.findFile
().  findFile iterates over all project members, looking for an IFile that has 
the same path.

The problem is that findFileByAbsolutePath is given a path where the drive 
letter is lower-case.  findFile also generates project item paths where the 
drive letter is lower-case.  However, the call to getCanonicalPath converts 
the lower-case drive letter to an upper-case drive letter, cause the strict 
string match between the target path and the project item paths to fail.

Eventually, it occurred to me that the paths being generated had a lower-case 
drive letter because I'd specified a lower-case drive letter in the command 
line in the shortcut I use to launch Eclipse.  Changing that, and changing the 
path to the runtime-workspace in my launch configuration (which appears to 
have been generated from the path I'd specified in the shortcut) fixed the 
problem.

As an interesting workaround, I also noticed that the source files could be 
found if my project was not in the workspace directory (that is, when I'd 
imported an existing project into my workspace from another location on my 
hard drive without actually copying the files into my workspace).  I never 
bothered to track down why this was so.

SOLUTION: One obvious fix to this problem would be to make more use of 
getCanonicalPath, thus generating consistant paths that could be compared 
against each other.  However, I have another suggestion.  While tracking down 
this bug, I noticed that the source-locator routines were given a simple file 
name (no path information), and were asked to find a file with that name in 
the project.  The algorithm used to perform this search involved iterating 
over the project, prefixing the file name with every possible path in the 
project, and then iterating over the project again looking for a file with 
that full path.  It seems to me that a much simpler approach would be to 
iterate over the project, and for each IFile, to see if the file name (without 
the path) matched the simple file name that was passed to the source locator.","['tomcat.java.org.apache.catalina.startup.ContextConfig-stop()', 'tomcat.java.org.apache.catalina.startup.ContextConfig-getWebXmlSource(String,String)']",https://bugs.eclipse.org/bugs/show_bug.cgi?id=48117,https://github.com/apache/tomcat/commit/b6df018,b6df018952a96cd601db73692b70b0fd500fe9a0,7f03558a9ea8cb04b0765eab9b24922f7201c3c3,2009-11-05 00:26:28,not localized
783,Zoom Out action is enabled although it doesn't do anything,"1) Make your diagram big enough so that zooming to ""Page"" would require a zoom 
level that is less than the minimum.  
2) Set the zoom level to be the smallest possible from the drop-down combo 
box.  
3) At this point, the zoom out actions will be enabled.
4) However, clicking it won't do anything.

This is because canZoomOut() -- which invokes getMinZoom() -- takes the ""Page"" 
zoom setting into account.  However, when getPreviousZoomLevel() is invoked, it 
just returns the previous setting from the array of zoom levels, and ignores 
the ""Page"" zoom setting.","['tomcat.java.org.apache.catalina.startup.SetNextNamingRule-SetNextNamingRule(String,String)']",https://bugs.eclipse.org/bugs/show_bug.cgi?id=48120,https://github.com/apache/tomcat/commit/7508847,75088472091a72bf2cd241900e93bfe287485a7f,b6df018952a96cd601db73692b70b0fd500fe9a0,2009-11-05 00:28:09,not localized
782,"ZoomManager's ""Page"" settings cause erratic behavior","Keep entering 1% in the zoom combo box and you will see that the diagram keeps 
shrinking a little by little.  This is because the ZoomManager is interpreting 
that 1% as ""Page,"" and shrinking the diagram accordingly.  And since it's using 
the Figure's preferred size to calculate the zoom level, and because changing 
the zoom level changes its preferred size, when you enter 1% the next time, the 
new minimum zoom is slightly less than earlier.",['tomcat.java.org.apache.catalina.startup.TldConfig-getTldNamespaceAware()'],https://bugs.eclipse.org/bugs/show_bug.cgi?id=48121,https://github.com/apache/tomcat/commit/5d9f68b,5d9f68b1efd9978862a6ccc277c22c41c9f1fb0c,75088472091a72bf2cd241900e93bfe287485a7f,2009-11-05 00:30:25,not localized
781,Allow apps to specify multiple Shell image icons for different resolutions,"Native windows apps can set both a small and large system icon for their 
windows (Shells), but SWT (Win32) only allows setting the small 
icon ""decorations.setImage(Image)"".  The small icon (generally 16x16) is used 
on the window decoration and the large (generally 32x32) is used for the Alt-
Tab task switcher.  Without being able to specify the large icon, the OS is 
forced to scale the small icon producing a ragged looking image (the Eclipse 
icon looks fairly rough in the Alt-Tab window).  Other OSs may have similar 
functionality that this enhancement may benefit, so this is probably not a 
Win32 specific problem.  SWT developers are currently forced to chose 1 size 
Shell icon to work for all platform specific purposes.

I am recommending the following additions to the Decorations class API.  
Included is a potential Win32 implementation.  Implementations of other OSs 
should be fairly similar and trivial.  This includes the addition of a new 
ImageProvider interface which allows the application an opportunity to provide 
the correct size image based on the platform requirements.


public class Decorations extends Canvas {
    ...

    Image lgImage;
    static final int DEFAULT_SMALL_ICON_SIZE = 16;
    static final int DEFAULT_LARGE_ICON_SIZE = 32;

    public void setImages(ImageProvider imageProvider) {
        if (imageProvider == null) error(SWT.ERROR_INVALID_ARGUMENT);
        // Set the small system icon
        int smIconSize = OS.GetSystemMetrics(OS.SM_CXSMICON);
        if (smIconSize <= 0) {
            smIconSize = DEFAULT_SMALL_ICON_SIZE;
        }
        Image smIcon = imageProvider.getImage(display, SWT.ICON, smIconSize, 
smIconSize, -1);
        int hSmIcon = 0;
        if (smIcon != null) {
            if (smIcon.isDisposed() || smIcon.type != SWT.ICON) {
                error(SWT.ERROR_INVALID_IMAGE);
            }
            hSmIcon = smIcon.handle;
        }
        OS.SendMessage(handle, OS.WM_SETICON, OS.ICON_SMALL, hSmIcon);
        this.image = smIcon;
        // Set the large system icon
        int lgIconSize = OS.GetSystemMetrics(OS.SM_CXICON);
        if (lgIconSize <= 0) {
            lgIconSize = DEFAULT_LARGE_ICON_SIZE;
        }
        Image lgIcon = imageProvider.getImage(display, SWT.ICON, lgIconSize, 
lgIconSize, -1);
        int hLgIcon = 0;
        if (lgIcon != null) {
            if (lgIcon.isDisposed() || lgIcon.type != SWT.ICON) {
                error(SWT.ERROR_INVALID_IMAGE);
            }
            hLgIcon = lgIcon.handle;
        }
        OS.SendMessage(handle, OS.WM_SETICON, OS.ICON_BIG, hLgIcon);
        this.lgImage = lgIcon;
    }

    public Image[] getImages() {
        Image[] images;
        if (this.image != null && this.lgImage != null) {
            images = new Image[] { this.image, this.lgImage };
        } else if (this.image != null) {
            images = new Image[] { this.image };
        } else if (this.lgImage != null) {
            images = new Image[] { this.lgImage };
        } else {
            images = new Image[0];
        }
        return images;
    }

    ...

}

public interface ImageProvider
{
    /** This interface should potentially allow a -1 for each of the int
    parameters to specify ""any"".  This is probably most useful for the
    depth parameter.  */
    Image getImage(Device device, int type, int width, int height, int depth);
}",['tomcat.java.org.apache.catalina.startup.WebRuleSet-WebRuleSet()'],https://bugs.eclipse.org/bugs/show_bug.cgi?id=48123,https://github.com/apache/tomcat/commit/363b79a,363b79a718db09ccb15ffcd1e47f2f3324b2c9b3,5d9f68b1efd9978862a6ccc277c22c41c9f1fb0c,2009-11-05 00:34:33,not localized
780,Code assistance and format for ambiguous inner Java class name,"package de.neze.bugreport.eclipse;
//Code generator imported: import de.neze.bugreport.eclipse.GeneralConcept.Item;
//Code generator imported: import de.neze.bugreport.eclipse.GeneralConcept.Problem;
/**
 * Feature Missing in Eclispe M5:
 * 
 * I like to write code like as noted below, and it seams that eclispe 
 * handling of ambigouse inner class names is suboptimal during codeassistance.
 * And the code formater has problems with disambigouated names.
 * Note: The exampe below is optimzed for shortness and that make it look a 
 * little bit stupid, but ""real world"" exmples are much longer .. .
 */
public abstract class AssistMyStyle {
	public static final class Problem extends Exception {
	}
	public static final class Item {
	}
	public static interface Factory {
		AssistMyStyle newAssistMyStyle() throws Problem;
	}
	abstract Item someMethod() throws Problem;
}
/**
 * and
 */
interface GeneralConcept {
	public static final class Problem extends Exception {
	}
	public static final class Item {
	}
	abstract Item anotherMethodWithLongNameToForceCodeformaterToBreakTheLine()
		throws Problem;
}
/**
 * ... and as a result I have many inner classes with the names
 * ""Problem"", ""Factory"" or ""Item"".
 * Now I Use code completation to procduce method stubs and got errors
 * as note in the method comments below.
 * I use ""Automatically add import instead of qualified name"" in 
 * 		Window > Preferences > Java > Editor > Code Assist:
 */
class AssistMyStyleImpl extends AssistMyStyle implements GeneralConcept {
	public static final class Factory implements AssistMyStyle.Factory {
		public AssistMyStyle newAssistMyStyle() {
			return new AssistMyStyleImpl();
		}
	}
	/**
	 * <pre>
	 * 	Item someMethod() throws Problem {
	 *		return null;
	 *	}
	 * </pre>
	 * Implies errors:
	 *  [1] The exception type Problem is ambiguous for the method someMethod
	 *  [2] The return type Item is ambiguous for the method someMethod
	 * I fix this:
	 */
	AssistMyStyle.Item someMethod() throws AssistMyStyle.Problem {
		return null;
	}
	/**
	 * anotherMethodWithLongNameToForceCodeformaterToBreakTheLine()
	 * <pre>
	 * 	public Item anotherMethodWithLongNameToForceCodeformaterToBreakTheLine()
	 *	throws Problem {
	 *	// XXX Auto-generated method stub
	 *	return null;
	 *	}
	 * </pre>
	 * Implies error:
	 * [1] The exception type Problem is ambiguous for the method 
	 *      anotherMethodWithLongNameToForceCodeformaterToBreakTheLine()
	 * [2] The return type Item is ambiguous for the method 
	 *      anotherMethodWithLongNameToForceCodeformaterToBreakTheLine
	 * I fix this and used code format (looks ugly!!!!):
	 */
	public GeneralConcept
		.Item anotherMethodWithLongNameToForceCodeformaterToBreakTheLine()
		throws GeneralConcept.Problem {
		return null;
	}
}
/**
 * Note: There are more erros not noted here, you have to rewrite this example
 * to see all my struggles
 * Suggestion:
 * [1] In ""Window > Preferences > Java > Editor > Code Assist"" add an
 *     flag ""Don't import inner classes"" or ""Import only toplevel classes""
 *     (and of course implemented it).
 * [2] Don't break disambigouated names above the line end during code format.
 * By the way: If you don't like ""my style"" the code generator has still a 
 * problem becuse it producess buggy code. 
 * So you may change this feature request to an bug report.
 * 
 * Kind regards
 * 
 *  mle@neze.de 
 **/","['tomcat.java.javax.servlet.ServletRequestWrapper-getRealPath(String)', 'tomcat.java.org.apache.catalina.tribes.io.XByteBuffer-toBytes(boolean)', 'tomcat.java.org.apache.catalina.tribes.io.XByteBuffer-toBytes(int)', 'tomcat.java.org.apache.catalina.tribes.io.XByteBuffer-toBytes(long)', 'tomcat.java.org.apache.catalina.tribes.membership.McastService-setMcastFrequency(long)', 'tomcat.java.org.apache.catalina.tribes.membership.McastService-getMcastDropTime()', 'tomcat.java.org.apache.catalina.tribes.membership.McastService-getMcastBindAddress()', 'tomcat.java.org.apache.catalina.tribes.membership.McastService-getMcastAddr()', 'tomcat.java.org.apache.catalina.tribes.membership.McastService-setMcastTTL(int)', 'tomcat.java.org.apache.catalina.tribes.membership.McastService-getMcastPort()', 'tomcat.java.org.apache.catalina.tribes.membership.McastService-setMcastPort(int)', 'tomcat.java.org.apache.catalina.tribes.membership.McastService-getMcastTTL()', 'tomcat.java.org.apache.catalina.tribes.membership.McastService-setMcastAddr(String)', 'tomcat.java.org.apache.catalina.tribes.membership.McastService-getMcastSoTimeout()', 'tomcat.java.org.apache.catalina.tribes.membership.McastService-getMcastFrequency()', 'tomcat.java.org.apache.catalina.tribes.membership.McastService-setMcastSoTimeout(int)', 'tomcat.java.org.apache.catalina.core.ApplicationHttpResponse-setStatus(int,String)', 'tomcat.java.javax.servlet.http.HttpServletRequest-isRequestedSessionIdFromUrl()', 'tomcat.java.org.apache.catalina.ha.session.DeltaSession-getIds()', 'tomcat.java.org.apache.catalina.ha.session.DeltaSession-getSession(String)', 'tomcat.java.org.apache.catalina.connector.Response-setStatus(int,String)', 'tomcat.java.org.apache.catalina.connector.Response-encodeRedirectUrl(String)', 'tomcat.java.org.apache.catalina.connector.Response-encodeUrl(String)', 'tomcat.java.org.apache.naming.resources.ResourceAttributes-setLastModified(Date)', 'tomcat.java.org.apache.tomcat.util.digester.SetPropertyRule-SetPropertyRule(Digester,String,String)', 'tomcat.java.org.apache.el.parser.SimpleCharStream-getLine()', 'tomcat.java.org.apache.el.parser.SimpleCharStream-getColumn()', 'tomcat.java.javax.servlet.http.HttpServletResponseWrapper-encodeUrl(String)', 'tomcat.java.javax.servlet.http.HttpServletResponseWrapper-encodeRedirectUrl(String)', 'tomcat.java.javax.servlet.http.HttpServletResponseWrapper-setStatus(int,String)', 'tomcat.java.org.apache.catalina.core.DummyRequest-getRealPath(String)', 'tomcat.java.org.apache.catalina.core.DummyRequest-isRequestedSessionIdFromUrl()', 'tomcat.java.javax.servlet.UnavailableException-getServlet()', 'tomcat.java.javax.servlet.UnavailableException-UnavailableException(Servlet,String)', 'tomcat.java.javax.servlet.UnavailableException-UnavailableException(int,Servlet,String)', 'tomcat.java.javax.servlet.ServletContext-getServlets()', 'tomcat.java.javax.servlet.ServletContext-getServletNames()', 'tomcat.java.javax.servlet.ServletContext-log(Exception,String)', 'tomcat.java.javax.servlet.ServletContext-getServlet(String)', 'tomcat.java.javax.servlet.http.HttpServletRequestWrapper-isRequestedSessionIdFromUrl()', 'tomcat.java.org.apache.catalina.session.StandardSessionFacade-getSessionContext()', 'tomcat.java.org.apache.catalina.session.StandardSessionFacade-putValue(String,Object)', 'tomcat.java.org.apache.catalina.session.StandardSessionFacade-getValueNames()', 'tomcat.java.org.apache.catalina.session.StandardSessionFacade-removeValue(String)', 'tomcat.java.org.apache.catalina.session.StandardSessionFacade-getValue(String)', 'tomcat.java.org.apache.tomcat.util.digester.SetNextRule-SetNextRule(Digester,String)', 'tomcat.java.org.apache.tomcat.util.digester.SetNextRule-SetNextRule(Digester,String,String)', 'tomcat.java.javax.servlet.ServletRequest-getRealPath(String)', 'tomcat.java.org.apache.catalina.core.ApplicationContextFacade-getServlets()', 'tomcat.java.org.apache.catalina.core.ApplicationContextFacade-getServletNames()', 'tomcat.java.org.apache.catalina.core.ApplicationContextFacade-log(Exception,String)', 'tomcat.java.org.apache.catalina.core.ApplicationContextFacade-getServlet(String)', 'tomcat.java.org.apache.catalina.realm.JAASRealm-setAppName(String)', 'tomcat.java.org.apache.catalina.session.StandardSession-getSessionContext()', 'tomcat.java.org.apache.catalina.session.StandardSession-removeValue(String)', 'tomcat.java.org.apache.catalina.session.StandardSession-putValue(String,Object)', 'tomcat.java.org.apache.catalina.session.StandardSession-getIds()', 'tomcat.java.org.apache.catalina.session.StandardSession-getSession(String)', 'tomcat.java.org.apache.catalina.session.StandardSession-getValueNames()', 'tomcat.java.org.apache.catalina.session.StandardSession-getValue(String)', 'tomcat.java.javax.servlet.http.HttpSessionContext-getSession(String)', 'tomcat.java.javax.servlet.http.HttpSessionContext-getIds()', 'tomcat.java.org.apache.catalina.core.DummyResponse-setStatus(int,String)', 'tomcat.java.org.apache.catalina.core.DummyResponse-encodeRedirectUrl(String)', 'tomcat.java.org.apache.catalina.core.DummyResponse-encodeUrl(String)', 'tomcat.java.org.apache.catalina.tribes.transport.ReceiverBase-getTcpSelectorTimeout()', 'tomcat.java.org.apache.catalina.tribes.transport.ReceiverBase-getTcpThreadCount()', 'tomcat.java.org.apache.catalina.tribes.transport.ReceiverBase-setTcpThreadCount(int)', 'tomcat.java.org.apache.catalina.tribes.transport.ReceiverBase-getTcpListenPort()', 'tomcat.java.org.apache.catalina.tribes.transport.ReceiverBase-getTcpListenAddress()', 'tomcat.java.org.apache.catalina.tribes.transport.ReceiverBase-setTcpSelectorTimeout(long)', 'tomcat.java.org.apache.catalina.tribes.transport.ReceiverBase-setTcpListenPort(int)', 'tomcat.java.org.apache.catalina.tribes.transport.ReceiverBase-setTcpListenAddress(String)', 'tomcat.java.javax.servlet.http.HttpSession-getSessionContext()', 'tomcat.java.javax.servlet.http.HttpSession-putValue(String,Object)', 'tomcat.java.javax.servlet.http.HttpSession-getValueNames()', 'tomcat.java.javax.servlet.http.HttpSession-removeValue(String)', 'tomcat.java.javax.servlet.http.HttpSession-getValue(String)', 'tomcat.java.org.apache.catalina.startup.Catalina-setCatalinaBase()', 'tomcat.java.org.apache.catalina.startup.Catalina-setCatalinaHome()', 'tomcat.java.javax.servlet.http.HttpServletResponse-encodeUrl(String)', 'tomcat.java.javax.servlet.http.HttpServletResponse-encodeRedirectUrl(String)', 'tomcat.java.javax.servlet.http.HttpServletResponse-setStatus(int,String)', 'tomcat.java.org.apache.catalina.core.ApplicationContext-getServlets()', 'tomcat.java.org.apache.catalina.core.ApplicationContext-getServletNames()', 'tomcat.java.org.apache.catalina.core.ApplicationContext-log(Exception,String)', 'tomcat.java.org.apache.catalina.core.ApplicationContext-getServlet(String)', 'tomcat.java.org.apache.tomcat.util.digester.SetPropertiesRule-SetPropertiesRule(Digester)', 'tomcat.java.org.apache.catalina.Cluster-getProtocol()', 'tomcat.java.org.apache.catalina.Cluster-setProtocol(String)', 'tomcat.java.org.apache.tomcat.util.digester.Rule-body(String)', 'tomcat.java.org.apache.tomcat.util.digester.Rule-end()', 'tomcat.java.org.apache.tomcat.util.digester.Rule-begin(Attributes)', 'tomcat.java.org.apache.tomcat.util.digester.SetTopRule-SetTopRule(Digester,String,String)', 'tomcat.java.org.apache.tomcat.util.digester.SetTopRule-SetTopRule(Digester,String)', 'tomcat.java.org.apache.catalina.ha.tcp.SimpleTcpCluster-getManagerClassName()', 'tomcat.java.org.apache.catalina.ha.tcp.SimpleTcpCluster-setManagerClassName(String)', 'tomcat.java.org.apache.catalina.connector.Request-getRealPath(String)', 'tomcat.java.org.apache.catalina.connector.Request-isRequestedSessionIdFromUrl()', 'tomcat.java.org.apache.catalina.session.ManagerBase-createSession()', 'tomcat.java.javax.servlet.jsp.JspException-getRootCause()', 'tomcat.java.org.apache.catalina.Manager-createSession()', 'tomcat.java.org.apache.tomcat.util.digester.SetRootRule-SetRootRule(Digester,String)', 'tomcat.java.org.apache.tomcat.util.digester.SetRootRule-SetRootRule(Digester,String,String)', 'tomcat.java.org.apache.jasper.servlet.JspCServletContext-getServlets()', 'tomcat.java.org.apache.jasper.servlet.JspCServletContext-getServletNames()', 'tomcat.java.org.apache.jasper.servlet.JspCServletContext-log(Exception,String)', 'tomcat.java.org.apache.jasper.servlet.JspCServletContext-getServlet(String)']",https://bugs.eclipse.org/bugs/show_bug.cgi?id=48131,https://github.com/apache/tomcat/commit/a3fa5d3,a3fa5d37923291209732776da648477c8fc56b9a,363b79a718db09ccb15ffcd1e47f2f3324b2c9b3,2009-11-05 00:46:07,partially localized
